	2theta	BCC_112	2theta	BCC_200	2theta	BCC_220	2theta	BCC_110/FCC_111	2theta	FCC_200	2theta	FCC_222	2theta	FCC_311
735.00000	74.18290	00.00000	57.98290	00.00000	88.98290	00.00000	38.58290	00.00000	44.78290	00.00000	85.98290	00.00000	81.58290	00.00000
736.00000	74.17464	00.00000	57.97464	00.00000	88.97464	00.00000	38.57464	00.00000	44.77464	00.00000	85.97464	00.00000	81.57464	00.00000
737.00000	74.16638	00.00000	57.96638	00.00000	88.96638	00.00000	38.56638	00.00000	44.76638	00.00000	85.96638	00.00000	81.56638	00.00000
738.00000	74.15812	00.00000	57.95812	00.00000	88.95812	00.00000	38.55812	00.00000	44.75812	00.00000	85.95812	00.00000	81.55812	00.00000
739.00000	74.14986	00.00000	57.94986	00.00000	88.94986	00.00000	38.54986	00.00000	44.74986	00.00000	85.94986	00.00000	81.54986	00.00000
740.00000	74.14160	00.00000	57.94160	00.00000	88.94160	00.00000	38.54160	00.00000	44.74160	00.00000	85.94160	00.00000	81.54160	00.00000
741.00000	74.13334	00.00000	57.93334	00.00000	88.93334	00.00000	38.53334	00.00000	44.73334	00.00000	85.93334	00.00000	81.53334	00.00000
742.00000	74.12508	00.00000	57.92508	00.00000	88.92508	00.00000	38.52508	00.00000	44.72508	00.00000	85.92508	00.00000	81.52508	00.00000
743.00000	74.11682	00.00000	57.91682	00.00000	88.91682	00.00000	38.51682	00.00000	44.71682	00.00000	85.91682	00.00000	81.51682	00.00000
744.00000	74.10856	00.00000	57.90856	00.00000	88.90856	00.00000	38.50856	00.00000	44.70856	00.00000	85.90856	00.00000	81.50856	00.00000
745.00000	74.10030	00.00000	57.90030	00.00000	88.90030	00.00000	38.50030	00.00000	44.70030	00.00000	85.90030	00.00000	81.50030	00.00000
746.00000	74.09204	00.00000	57.89204	00.00000	88.89204	00.00000	38.49204	00.00000	44.69204	00.00000	85.89204	00.00000	81.49204	00.00000
747.00000	74.08378	00.00000	57.88378	00.00000	88.88378	00.00000	38.48378	00.00000	44.68378	00.00000	85.88378	00.00000	81.48378	00.00000
748.00000	74.07552	00.00000	57.87552	00.00000	88.87552	00.00000	38.47552	00.00000	44.67552	00.00000	85.87552	00.00000	81.47552	00.00000
749.00000	74.06726	00.00000	57.86726	00.00000	88.86726	00.00000	38.46726	00.00000	44.66726	00.00000	85.86726	00.00000	81.46726	00.00000
750.00000	74.05900	00.00000	57.85900	00.00000	88.85900	00.00000	38.45900	00.00000	44.65900	00.00000	85.85900	00.00000	81.45900	00.00000
751.00000	74.05074	00.00000	57.85074	00.00000	88.85074	00.00000	38.45074	00.00000	44.65074	00.00000	85.85074	00.00000	81.45074	00.00000
752.00000	74.04248	00.00000	57.84248	00.00000	88.84248	00.00000	38.44248	00.00000	44.64248	00.00000	85.84248	00.00000	81.44248	00.00000
753.00000	74.03422	00.00000	57.83422	00.00000	88.83422	00.00000	38.43422	00.00000	44.63422	00.00000	85.83422	00.00000	81.43422	00.00000
754.00000	74.02596	00.00000	57.82596	00.00000	88.82596	00.00000	38.42596	00.00000	44.62596	00.00000	85.82596	00.00000	81.42596	00.00000
755.00000	74.01770	00.00000	57.81770	00.00000	88.81770	00.00000	38.41770	00.00000	44.61770	00.00000	85.81770	00.00000	81.41770	00.00000
756.00000	74.00944	00.00000	57.80944	00.00000	88.80944	00.00000	38.40944	00.00000	44.60944	00.00000	85.80944	00.00000	81.40944	00.00000
757.00000	74.00118	00.00000	57.80118	00.00000	88.80118	00.00000	38.40118	00.00000	44.60118	00.00000	85.80118	00.00000	81.40118	00.00000
758.00000	73.99292	00.00000	57.79292	00.00000	88.79292	00.00000	38.39292	00.00000	44.59292	00.00000	85.79292	00.00000	81.39292	00.00000
759.00000	73.98466	00.00000	57.78466	00.00000	88.78466	00.00000	38.38466	00.00000	44.58466	00.00000	85.78466	00.00000	81.38466	00.00000
760.00000	73.97640	00.00000	57.77640	00.00000	88.77640	00.00000	38.37640	00.00000	44.57640	00.00000	85.77640	00.00000	81.37640	00.00000
761.00000	73.96814	00.00000	57.76814	00.00000	88.76814	00.00000	38.36814	00.00000	44.56814	00.00000	85.76814	00.00000	81.36814	00.00000
762.00000	73.95988	00.00000	57.75988	00.00000	88.75988	00.00000	38.35988	00.00000	44.55988	00.00000	85.75988	00.00000	81.35988	00.00000
763.00000	73.95162	00.00000	57.75162	00.00000	88.75162	00.00000	38.35162	00.00000	44.55162	00.00000	85.75162	00.00000	81.35162	00.00000
764.00000	73.94336	00.00000	57.74336	00.00000	88.74336	00.00000	38.34336	00.00000	44.54336	00.00000	85.74336	00.00000	81.34336	00.00000
765.00000	73.93510	00.00000	57.73510	00.00000	88.73510	00.00000	38.33510	00.00000	44.53510	00.00000	85.73510	00.00000	81.33510	00.00000
766.00000	73.92684	00.00000	57.72684	00.00000	88.72684	00.00000	38.32684	00.00000	44.52684	00.00000	85.72684	00.00000	81.32684	00.00000
767.00000	73.91858	00.00000	57.71858	00.00000	88.71858	00.00000	38.31858	00.00000	44.51858	00.00000	85.71858	00.00000	81.31858	00.00000
768.00000	73.91032	00.00000	57.71032	00.00000	88.71032	00.00000	38.31032	00.00000	44.51032	00.00000	85.71032	00.00000	81.31032	00.00000
769.00000	73.90206	00.00000	57.70206	00.00000	88.70206	00.00000	38.30206	00.00000	44.50206	00.00000	85.70206	00.00000	81.30206	00.00000
770.00000	73.89380	00.00000	57.69380	00.00000	88.69380	00.00000	38.29380	00.00000	44.49380	00.00000	85.69380	00.00000	81.29380	00.00000
771.00000	73.88554	00.00000	57.68554	00.00000	88.68554	00.00000	38.28554	00.00000	44.48554	00.00000	85.68554	00.00000	81.28554	00.00000
772.00000	73.87728	00.00000	57.67728	00.00000	88.67728	00.00000	38.27728	00.00000	44.47728	00.00000	85.67728	00.00000	81.27728	00.00000
773.00000	73.86902	00.00000	57.66902	00.00000	88.66902	00.00000	38.26902	00.00000	44.46902	00.00000	85.66902	00.00000	81.26902	00.00000
774.00000	73.86076	00.00000	57.66076	00.00000	88.66076	00.00000	38.26076	00.00000	44.46076	00.00000	85.66076	00.00000	81.26076	00.00000
775.00000	73.85250	00.00000	57.65250	00.00000	88.65250	00.00000	38.25250	00.00000	44.45250	00.00000	85.65250	00.00000	81.25250	00.00000
776.00000	73.84424	00.00000	57.64424	00.00000	88.64424	00.00000	38.24424	00.00000	44.44424	00.00000	85.64424	00.00000	81.24424	00.00000
777.00000	73.83598	00.00000	57.63598	00.00000	88.63598	00.00000	38.23598	00.00000	44.43598	00.00000	85.63598	00.00000	81.23598	00.00000
778.00000	73.82772	00.00000	57.62772	00.00000	88.62772	00.00000	38.22772	00.00000	44.42772	00.00000	85.62772	00.00000	81.22772	00.00000
779.00000	73.81946	00.00000	57.61946	00.00000	88.61946	00.00000	38.21946	00.00000	44.41946	00.00000	85.61946	00.00000	81.21946	00.00000
780.00000	73.81120	00.00000	57.61120	00.00000	88.61120	00.00000	38.21120	00.00000	44.41120	00.00000	85.61120	00.00000	81.21120	00.00000
781.00000	73.80294	00.00000	57.60294	00.00000	88.60294	00.00000	38.20294	00.00000	44.40294	00.00000	85.60294	00.00000	81.20294	00.00000
782.00000	73.79468	00.00000	57.59468	00.00000	88.59468	00.00000	38.19468	00.00000	44.39468	00.00000	85.59468	00.00000	81.19468	00.00000
783.00000	73.78642	00.00000	57.58642	00.00000	88.58642	00.00000	38.18642	00.00000	44.38642	00.00000	85.58642	00.00000	81.18642	00.00000
784.00000	73.77816	00.00000	57.57816	00.00000	88.57816	00.00000	38.17816	00.00000	44.37816	00.00000	85.57816	00.00000	81.17816	00.00000
785.00000	73.76990	00.00000	57.56990	00.00000	88.56990	00.00000	38.16990	00.00000	44.36990	00.00000	85.56990	00.00000	81.16990	00.00000
786.00000	73.76164	00.00000	57.56164	00.00000	88.56164	00.00000	38.16164	00.00000	44.36164	00.00000	85.56164	00.00000	81.16164	00.00000
787.00000	73.75338	00.00000	57.55338	00.00000	88.55338	00.00000	38.15338	00.00000	44.35338	00.00000	85.55338	00.00000	81.15338	00.00000
788.00000	73.74512	00.00000	57.54512	00.00000	88.54512	00.00000	38.14512	00.00000	44.34512	00.00000	85.54512	00.00000	81.14512	00.00000
789.00000	73.73686	00.00000	57.53686	00.00000	88.53686	00.00000	38.13686	00.00000	44.33686	00.00000	85.53686	00.00000	81.13686	00.00000
790.00000	73.72860	00.00000	57.52860	00.00000	88.52860	00.00000	38.12860	00.00000	44.32860	00.00000	85.52860	00.00000	81.12860	00.00000
791.00000	73.72034	00.00000	57.52034	00.00000	88.52034	00.00000	38.12034	00.00000	44.32034	00.00000	85.52034	00.00000	81.12034	00.00000
792.00000	73.71208	00.00000	57.51208	00.00000	88.51208	00.00000	38.11208	00.00000	44.31208	00.00000	85.51208	00.00000	81.11208	00.00000
793.00000	73.70382	00.00000	57.50382	00.00000	88.50382	00.00000	38.10382	00.00000	44.30382	00.00000	85.50382	00.00000	81.10382	00.00000
794.00000	73.69556	00.00000	57.49556	00.00000	88.49556	00.00000	38.09556	00.00000	44.29556	00.00000	85.49556	00.00000	81.09556	00.00000
795.00000	73.68730	00.00000	57.48730	00.00000	88.48730	00.00000	38.08730	00.00000	44.28730	00.00000	85.48730	00.00000	81.08730	00.00000
796.00000	73.67904	00.00000	57.47904	00.00000	88.47904	00.00000	38.07904	00.00000	44.27904	00.00000	85.47904	00.00000	81.07904	00.00000
797.00000	73.67078	00.00000	57.47078	00.00000	88.47078	00.00000	38.07078	00.00000	44.27078	00.00000	85.47078	00.00000	81.07078	00.00000
798.00000	73.66252	00.00000	57.46252	00.00000	88.46252	00.00000	38.06252	00.00000	44.26252	00.00000	85.46252	00.00000	81.06252	00.00000
799.00000	73.65426	00.00000	57.45426	00.00000	88.45426	00.00000	38.05426	00.00000	44.25426	00.00000	85.45426	00.00000	81.05426	00.00000
800.00000	73.64600	00.00000	57.44600	00.00000	88.44600	00.00000	38.04600	00.00000	44.24600	00.00000	85.44600	00.00000	81.04600	00.00000
801.00000	73.63774	00.00000	57.43774	00.00000	88.43774	00.00000	38.03774	00.00000	44.23774	00.00000	85.43774	00.00000	81.03774	00.00000
802.00000	73.62948	00.00000	57.42948	00.00000	88.42948	00.00000	38.02948	00.00000	44.22948	00.00000	85.42948	00.00000	81.02948	00.00000
803.00000	73.62122	00.00000	57.42122	00.00000	88.42122	00.00000	38.02122	00.00000	44.22122	00.00000	85.42122	00.00000	81.02122	00.00000
804.00000	73.61296	00.00000	57.41296	00.00000	88.41296	00.00000	38.01296	00.00000	44.21296	00.00000	85.41296	00.00000	81.01296	00.00000
805.00000	73.60470	00.00000	57.40470	00.00000	88.40470	00.00000	38.00470	00.00000	44.20470	00.00000	85.40470	00.00000	81.00470	00.00000
806.00000	73.59644	00.00000	57.39644	00.00000	88.39644	00.00000	37.99644	00.00000	44.19644	00.00000	85.39644	00.00000	80.99644	00.00000
807.00000	73.58818	00.00000	57.38818	00.00000	88.38818	00.00000	37.98818	00.00000	44.18818	00.00000	85.38818	00.00000	80.98818	00.00000
808.00000	73.57992	00.00000	57.37992	00.00000	88.37992	00.00000	37.97992	00.00000	44.17992	00.00000	85.37992	00.00000	80.97992	00.00000
809.00000	73.57166	00.00000	57.37166	00.00000	88.37166	00.00000	37.97166	00.00000	44.17166	00.00000	85.37166	00.00000	80.97166	00.00000
810.00000	73.56340	00.00000	57.36340	00.00000	88.36340	00.00000	37.96340	00.00000	44.16340	00.00000	85.36340	00.00000	80.96340	00.00000
811.00000	73.55514	00.00000	57.35514	00.00000	88.35514	00.00000	37.95514	00.00000	44.15514	00.00000	85.35514	00.00000	80.95514	00.00000
812.00000	73.54688	00.00000	57.34688	00.00000	88.34688	00.00000	37.94688	00.00000	44.14688	00.00000	85.34688	00.00000	80.94688	00.00000
813.00000	73.53862	00.00000	57.33862	00.00000	88.33862	00.00000	37.93862	00.00000	44.13862	00.00000	85.33862	00.00000	80.93862	00.00000
814.00000	73.53036	00.00000	57.33036	00.00000	88.33036	00.00000	37.93036	00.00000	44.13036	00.00000	85.33036	00.00000	80.93036	00.00000
815.00000	73.52210	00.00000	57.32210	00.00000	88.32210	00.00000	37.92210	00.00000	44.12210	00.00000	85.32210	00.00000	80.92210	00.00000
816.00000	73.51384	00.00000	57.31384	00.00000	88.31384	00.00000	37.91384	00.00000	44.11384	00.00000	85.31384	00.00000	80.91384	00.00000
817.00000	73.50558	00.00000	57.30558	00.00000	88.30558	00.00000	37.90558	00.00000	44.10558	00.00000	85.30558	00.00000	80.90558	00.00000
818.00000	73.49732	00.00000	57.29732	00.00000	88.29732	00.00000	37.89732	00.00000	44.09732	00.00000	85.29732	00.00000	80.89732	00.00000
819.00000	73.48906	00.00000	57.28906	00.00000	88.28906	00.00000	37.88906	00.00000	44.08906	00.00000	85.28906	00.00000	80.88906	00.00000
820.00000	73.48080	00.00000	57.28080	00.00000	88.28080	00.00000	37.88080	00.00000	44.08080	00.00000	85.28080	00.00000	80.88080	00.00000
821.00000	73.47254	00.00000	57.27254	00.00000	88.27254	00.00000	37.87254	00.00000	44.07254	00.00000	85.27254	00.00000	80.87254	00.00000
822.00000	73.46428	00.00000	57.26428	00.00000	88.26428	00.00000	37.86428	00.00000	44.06428	00.00000	85.26428	00.00000	80.86428	00.00000
823.00000	73.45602	00.00000	57.25602	00.00000	88.25602	00.00000	37.85602	00.00000	44.05602	00.00000	85.25602	00.00000	80.85602	00.00000
824.00000	73.44776	00.00000	57.24776	00.00000	88.24776	00.00000	37.84776	00.00000	44.04776	00.00000	85.24776	00.00000	80.84776	00.00000
825.00000	73.43950	00.00000	57.23950	00.00000	88.23950	00.00000	37.83950	00.00000	44.03950	00.00000	85.23950	00.00000	80.83950	00.00000
826.00000	73.43124	00.00000	57.23124	00.00000	88.23124	00.00000	37.83124	00.00000	44.03124	00.00000	85.23124	00.00000	80.83124	00.00000
827.00000	73.42298	00.00000	57.22298	00.00000	88.22298	00.00000	37.82298	00.00000	44.02298	00.00000	85.22298	00.00000	80.82298	00.00000
828.00000	73.41472	00.00000	57.21472	00.00000	88.21472	00.00000	37.81472	00.00000	44.01472	00.00000	85.21472	00.00000	80.81472	00.00000
829.00000	73.40646	00.00000	57.20646	00.00000	88.20646	00.00000	37.80646	00.00000	44.00646	00.00000	85.20646	00.00000	80.80646	00.00000
830.00000	73.39820	00.00000	57.19820	00.00000	88.19820	00.00000	37.79820	00.00000	43.99820	00.00000	85.19820	00.00000	80.79820	00.00000
831.00000	73.38994	00.00000	57.18994	00.00000	88.18994	00.00000	37.78994	00.00000	43.98994	00.00000	85.18994	00.00000	80.78994	00.00000
832.00000	73.38168	00.00000	57.18168	00.00000	88.18168	00.00000	37.78168	00.00000	43.98168	00.00000	85.18168	00.00000	80.78168	00.00000
833.00000	73.37342	00.00000	57.17342	00.00000	88.17342	00.00000	37.77342	00.00000	43.97342	00.00000	85.17342	00.00000	80.77342	00.00000
834.00000	73.36516	00.00000	57.16516	00.00000	88.16516	00.00000	37.76516	00.00000	43.96516	00.00000	85.16516	00.00000	80.76516	00.00000
835.00000	73.35690	00.00000	57.15690	00.00000	88.15690	00.00000	37.75690	00.00000	43.95690	00.00000	85.15690	00.00000	80.75690	00.00000
836.00000	73.34864	00.00000	57.14864	00.00000	88.14864	00.00000	37.74864	00.00000	43.94864	00.00000	85.14864	00.00000	80.74864	00.00000
837.00000	73.34038	00.00000	57.14038	00.00000	88.14038	00.00000	37.74038	00.00000	43.94038	00.00000	85.14038	00.00000	80.74038	00.00000
838.00000	73.33212	00.00000	57.13212	00.00000	88.13212	00.00000	37.73212	00.00000	43.93212	00.00000	85.13212	00.00000	80.73212	00.00000
839.00000	73.32386	00.00000	57.12386	00.00000	88.12386	00.00000	37.72386	00.00000	43.92386	00.00000	85.12386	00.00000	80.72386	00.00000
840.00000	73.31560	00.00000	57.11560	00.00000	88.11560	00.00000	37.71560	00.00000	43.91560	00.00000	85.11560	00.00000	80.71560	00.00000
841.00000	73.30734	00.00000	57.10734	00.00000	88.10734	00.00000	37.70734	00.00000	43.90734	00.00000	85.10734	00.00000	80.70734	00.00000
842.00000	73.29908	00.00000	57.09908	00.00000	88.09908	00.00000	37.69908	00.00000	43.89908	00.00000	85.09908	00.00000	80.69908	00.00000
843.00000	73.29082	00.00000	57.09082	00.00000	88.09082	00.00000	37.69082	00.00000	43.89082	00.00000	85.09082	00.00000	80.69082	00.00000
844.00000	73.28256	00.00000	57.08256	00.00000	88.08256	00.00000	37.68256	00.00000	43.88256	00.00000	85.08256	00.00000	80.68256	00.00000
845.00000	73.27430	00.00000	57.07430	00.00000	88.07430	00.00000	37.67430	00.00000	43.87430	00.00000	85.07430	00.00000	80.67430	00.00000
846.00000	73.26604	00.00000	57.06604	00.00000	88.06604	00.00000	37.66604	00.00000	43.86604	00.00000	85.06604	00.00000	80.66604	00.00000
847.00000	73.25778	00.00000	57.05778	00.00000	88.05778	00.00000	37.65778	00.00000	43.85778	00.00000	85.05778	00.00000	80.65778	00.00000
848.00000	73.24952	00.00000	57.04952	00.00000	88.04952	00.00000	37.64952	00.00000	43.84952	00.00000	85.04952	00.00000	80.64952	00.00000
849.00000	73.24126	00.00000	57.04126	00.00000	88.04126	00.00000	37.64126	00.00000	43.84126	00.00000	85.04126	00.00000	80.64126	00.00000
850.00000	73.23300	00.00000	57.03300	00.00000	88.03300	00.00000	37.63300	00.00000	43.83300	00.00000	85.03300	00.00000	80.63300	00.00000
851.00000	73.22474	00.00000	57.02474	00.00000	88.02474	00.00000	37.62474	00.00000	43.82474	00.00000	85.02474	00.00000	80.62474	00.00000
852.00000	73.21648	00.00000	57.01648	00.00000	88.01648	00.00000	37.61648	00.00000	43.81648	00.00000	85.01648	00.00000	80.61648	00.00000
853.00000	73.20822	00.00000	57.00822	00.00000	88.00822	00.00000	37.60822	00.00000	43.80822	00.00000	85.00822	00.00000	80.60822	00.00000
854.00000	73.19996	00.00000	56.99996	00.00000	87.99996	00.00000	37.59996	00.00000	43.79996	00.00000	84.99996	00.00000	80.59996	00.00000
855.00000	73.19170	00.00000	56.99170	00.00000	87.99170	00.00000	37.59170	00.00000	43.79170	00.00000	84.99170	00.00000	80.59170	00.00000
856.00000	73.18344	00.00000	56.98344	00.00000	87.98344	00.00000	37.58344	00.00000	43.78344	00.00000	84.98344	00.00000	80.58344	00.00000
857.00000	73.17518	00.00000	56.97518	00.00000	87.97518	00.00000	37.57518	00.00000	43.77518	00.00000	84.97518	00.00000	80.57518	00.00000
858.00000	73.16692	00.00000	56.96692	00.00000	87.96692	00.00000	37.56692	00.00000	43.76692	00.00000	84.96692	00.00000	80.56692	00.00000
859.00000	73.15866	00.00000	56.95866	00.00000	87.95866	00.00000	37.55866	00.00000	43.75866	00.00000	84.95866	00.00000	80.55866	00.00000
860.00000	73.15040	00.00000	56.95040	00.00000	87.95040	00.00000	37.55040	00.00000	43.75040	00.00000	84.95040	00.00000	80.55040	00.00000
861.00000	73.14214	00.00000	56.94214	00.00000	87.94214	00.00000	37.54214	00.00000	43.74214	00.00000	84.94214	00.00000	80.54214	00.00000
862.00000	73.13388	00.00000	56.93388	00.00000	87.93388	00.00000	37.53388	00.00000	43.73388	00.00000	84.93388	00.00000	80.53388	00.00000
863.00000	73.12562	00.00000	56.92562	00.00000	87.92562	00.00000	37.52562	00.00000	43.72562	00.00000	84.92562	00.00000	80.52562	00.00000
864.00000	73.11736	00.00000	56.91736	00.00000	87.91736	00.00000	37.51736	00.00000	43.71736	00.00000	84.91736	00.00000	80.51736	00.00000
865.00000	73.10910	00.00000	56.90910	00.00000	87.90910	00.00000	37.50910	00.00000	43.70910	00.00000	84.90910	00.00000	80.50910	00.00000
866.00000	73.10084	00.00000	56.90084	00.00000	87.90084	00.00000	37.50084	00.00000	43.70084	00.00000	84.90084	00.00000	80.50084	00.00000
867.00000	73.09258	00.00000	56.89258	00.00000	87.89258	00.00000	37.49258	00.00000	43.69258	00.00000	84.89258	00.00000	80.49258	00.00000
868.00000	73.08432	00.00000	56.88432	00.00000	87.88432	00.00000	37.48432	00.00000	43.68432	00.00000	84.88432	00.00000	80.48432	00.00000
869.00000	73.07606	00.00000	56.87606	00.00000	87.87606	00.00000	37.47606	00.00000	43.67606	00.00000	84.87606	00.00000	80.47606	00.00000
870.00000	73.06780	00.00000	56.86780	00.00000	87.86780	00.00000	37.46780	00.00000	43.66780	00.00000	84.86780	00.00000	80.46780	00.00000
871.00000	73.05954	00.00000	56.85954	00.00000	87.85954	00.00000	37.45954	00.00000	43.65954	00.00000	84.85954	00.00000	80.45954	00.00000
872.00000	73.05128	00.00000	56.85128	00.00000	87.85128	00.00000	37.45128	00.00000	43.65128	00.00000	84.85128	00.00000	80.45128	00.00000
873.00000	73.04302	00.00000	56.84302	00.00000	87.84302	00.00000	37.44302	00.00000	43.64302	00.00000	84.84302	00.00000	80.44302	00.00000
874.00000	73.03476	00.00000	56.83476	00.00000	87.83476	00.00000	37.43476	00.00000	43.63476	00.00000	84.83476	00.00000	80.43476	00.00000
875.00000	73.02650	00.00000	56.82650	00.00000	87.82650	00.00000	37.42650	00.00000	43.62650	00.00000	84.82650	00.00000	80.42650	00.00000
876.00000	73.01824	00.00000	56.81824	00.00000	87.81824	00.00000	37.41824	00.00000	43.61824	00.00000	84.81824	00.00000	80.41824	00.00000
877.00000	73.00998	00.00000	56.80998	00.00000	87.80998	00.00000	37.40998	00.00000	43.60998	00.00000	84.80998	00.00000	80.40998	00.00000
878.00000	73.00172	00.00000	56.80172	00.00000	87.80172	00.00000	37.40172	00.00000	43.60172	00.00000	84.80172	00.00000	80.40172	00.00000
879.00000	72.99346	00.00000	56.79346	00.00000	87.79346	00.00000	37.39346	00.00000	43.59346	00.00000	84.79346	00.00000	80.39346	00.00000
880.00000	72.98520	00.00000	56.78520	00.00000	87.78520	00.00000	37.38520	00.00000	43.58520	00.00000	84.78520	00.00000	80.38520	00.00000
881.00000	72.97694	00.00000	56.77694	00.00000	87.77694	00.00000	37.37694	00.00000	43.57694	00.00000	84.77694	00.00000	80.37694	00.00000
882.00000	72.96868	00.00000	56.76868	00.00000	87.76868	00.00000	37.36868	00.00000	43.56868	00.00000	84.76868	00.00000	80.36868	00.00000
883.00000	72.96042	00.00000	56.76042	00.00000	87.76042	00.00000	37.36042	00.00000	43.56042	00.00000	84.76042	00.00000	80.36042	00.00000
884.00000	72.95216	00.00000	56.75216	00.00000	87.75216	00.00000	37.35216	00.00000	43.55216	00.00000	84.75216	00.00000	80.35216	00.00000
885.00000	72.94390	00.00000	56.74390	00.00000	87.74390	00.00000	37.34390	00.00000	43.54390	00.00000	84.74390	00.00000	80.34390	00.00000
886.00000	72.93564	00.00000	56.73564	00.00000	87.73564	00.00000	37.33564	00.00000	43.53564	00.00000	84.73564	00.00000	80.33564	00.00000
887.00000	72.92738	00.00000	56.72738	00.00000	87.72738	00.00000	37.32738	00.00000	43.52738	00.00000	84.72738	00.00000	80.32738	00.00000
888.00000	72.91912	00.00000	56.71912	00.00000	87.71912	00.00000	37.31912	00.00000	43.51912	00.00000	84.71912	00.00000	80.31912	00.00000
889.00000	72.91086	00.00000	56.71086	00.00000	87.71086	00.00000	37.31086	00.00000	43.51086	00.00000	84.71086	00.00000	80.31086	00.00000
890.00000	72.90260	00.00000	56.70260	00.00000	87.70260	00.00000	37.30260	00.00000	43.50260	00.00000	84.70260	00.00000	80.30260	00.00000
891.00000	72.89434	00.00000	56.69434	00.00000	87.69434	00.00000	37.29434	00.00000	43.49434	00.00000	84.69434	00.00000	80.29434	00.00000
892.00000	72.88608	00.00000	56.68608	00.00000	87.68608	00.00000	37.28608	00.00000	43.48608	00.00000	84.68608	00.00000	80.28608	00.00000
893.00000	72.87782	00.00000	56.67782	00.00000	87.67782	00.00000	37.27782	00.00000	43.47782	00.00000	84.67782	00.00000	80.27782	00.00000
894.00000	72.86956	00.00000	56.66956	00.00000	87.66956	00.00000	37.26956	00.00000	43.46956	00.00000	84.66956	00.00000	80.26956	00.00000
895.00000	72.86130	00.00000	56.66130	00.00000	87.66130	00.00000	37.26130	00.00000	43.46130	00.00000	84.66130	00.00000	80.26130	00.00000
896.00000	72.85304	00.00000	56.65304	00.00000	87.65304	00.00000	37.25304	00.00000	43.45304	00.00000	84.65304	00.00000	80.25304	00.00000
897.00000	72.84478	00.00000	56.64478	00.00000	87.64478	00.00000	37.24478	00.00000	43.44478	00.00000	84.64478	00.00000	80.24478	00.00000
898.00000	72.83652	00.00000	56.63652	00.00000	87.63652	00.00000	37.23652	00.00000	43.43652	00.00000	84.63652	00.00000	80.23652	00.00000
899.00000	72.82826	00.00000	56.62826	00.00000	87.62826	00.00000	37.22826	00.00000	43.42826	00.00000	84.62826	00.00000	80.22826	00.00000
900.00000	72.82000	00.00000	56.62000	00.00000	87.62000	00.00000	37.22000	00.00000	43.42000	00.00000	84.62000	00.00000	80.22000	00.00000
901.00000	72.81174	00.00000	56.61174	00.00000	87.61174	00.00000	37.21174	00.00000	43.41174	00.00000	84.61174	00.00000	80.21174	00.00000
902.00000	72.80348	00.00000	56.60348	00.00000	87.60348	00.00000	37.20348	00.00000	43.40348	00.00000	84.60348	00.00000	80.20348	00.00000
903.00000	72.79522	00.00000	56.59522	00.00000	87.59522	00.00000	37.19522	00.00000	43.39522	00.00000	84.59522	00.00000	80.19522	00.00000
904.00000	72.78696	00.00000	56.58696	00.00000	87.58696	00.00000	37.18696	00.00000	43.38696	00.00000	84.58696	00.00000	80.18696	00.00000
905.00000	72.77870	00.00000	56.57870	00.00000	87.57870	00.00000	37.17870	00.00000	43.37870	00.00000	84.57870	00.00000	80.17870	00.00000
906.00000	72.77044	00.00000	56.57044	00.00000	87.57044	00.00000	37.17044	00.00000	43.37044	00.00000	84.57044	00.00000	80.17044	00.00000
907.00000	72.76218	00.00000	56.56218	00.00000	87.56218	00.00000	37.16218	00.00000	43.36218	00.00000	84.56218	00.00000	80.16218	00.00000
908.00000	72.75392	00.00000	56.55392	00.00000	87.55392	00.00000	37.15392	00.00000	43.35392	00.00000	84.55392	00.00000	80.15392	00.00000
909.00000	72.74566	00.00000	56.54566	00.00000	87.54566	00.00000	37.14566	00.00000	43.34566	00.00000	84.54566	00.00000	80.14566	00.00000
910.00000	72.73740	00.00000	56.53740	00.00000	87.53740	00.00000	37.13740	00.00000	43.33740	00.00000	84.53740	00.00000	80.13740	00.00000
911.00000	72.72914	00.00000	56.52914	00.00000	87.52914	00.00000	37.12914	00.00000	43.32914	00.00000	84.52914	00.00000	80.12914	00.00000
912.00000	72.72088	00.00000	56.52088	00.00000	87.52088	00.00000	37.12088	00.00000	43.32088	00.00000	84.52088	00.00000	80.12088	00.00000
913.00000	72.71262	00.00000	56.51262	00.00000	87.51262	00.00000	37.11262	00.00000	43.31262	00.00000	84.51262	00.00000	80.11262	00.00000
914.00000	72.70436	00.00000	56.50436	00.00000	87.50436	00.00000	37.10436	00.00000	43.30436	00.00000	84.50436	00.00000	80.10436	00.00000
915.00000	72.69610	00.00000	56.49610	00.00000	87.49610	00.00000	37.09610	00.00000	43.29610	00.00000	84.49610	00.00000	80.09610	00.00000
916.00000	72.68784	00.00000	56.48784	00.00000	87.48784	00.00000	37.08784	00.00000	43.28784	00.00000	84.48784	00.00000	80.08784	00.00000
917.00000	72.67958	00.00000	56.47958	00.00000	87.47958	00.00000	37.07958	00.00000	43.27958	00.00000	84.47958	00.00000	80.07958	00.00000
918.00000	72.67132	00.00000	56.47132	00.00000	87.47132	00.00000	37.07132	00.00000	43.27132	00.00000	84.47132	00.00000	80.07132	00.00000
919.00000	72.66306	00.00000	56.46306	00.00000	87.46306	00.00000	37.06306	00.00000	43.26306	00.00000	84.46306	00.00000	80.06306	00.00000
